ID,Business Name,Category,City,Country,Phone,Email,Lead Score,Status,WhatsApp Direct Link,Email Subject,WhatsApp Pitch
"APX-0259","Emirates NBD Private Banking DIFC","Private Banking DIFC","Dubai","UAE","+971 4 383 8000","privatebanking@emiratesnbd.com","99","Ready for Outreach","https://wa.me/97143838000?text=Hi%20Emirates%20NBD%20Private%20Banking%20DIFC%20Team!%20%F0%9F%91%8B%20We%20help%20luxury%20brands%20%26%20real%20estate%20developers%20in%20Dubai%20acquire%20high-net-worth%20buyers%20through%20hyper-targeted%20performance%20funnels%20(verified%204.8x%20ROAS).%20Are%20you%20looking%20to%20scale%20buyer%20acquisition%20this%20month%3F","High-Net-Worth Buyer Acquisition Funnel for Emirates NBD Private Banking DIFC (Dubai)","Hi Emirates NBD Private Banking DIFC Team! 👋 We help luxury brands & real estate developers in Dubai acquire high-net-worth buyers through hyper-targeted performance funnels (verified 4.8x ROAS). Are you looking to scale buyer acquisition this month?"
"APX-0260","Armani Hotel Dubai (Burj Khalifa)","Hospitality Dubai","Dubai","UAE","+971 4 888 3888","dubai@armanihotels.com","99","Ready for Outreach","https://wa.me/97148883888?text=Hi%20Armani%20Hotel%20Dubai%20(Burj%20Khalifa)%20Team!%20%F0%9F%91%8B%20We%20help%20luxury%20brands%20%26%20real%20estate%20developers%20in%20Dubai%20acquire%20high-net-worth%20buyers%20through%20hyper-targeted%20performance%20funnels%20(verified%204.8x%20ROAS).%20Are%20you%20looking%20to%20scale%20buyer%20acquisition%20this%20month%3F","High-Net-Worth Buyer Acquisition Funnel for Armani Hotel Dubai (Burj Khalifa) (Dubai)","Hi Armani Hotel Dubai (Burj Khalifa) Team! 👋 We help luxury brands & real estate developers in Dubai acquire high-net-worth buyers through hyper-targeted performance funnels (verified 4.8x ROAS). Are you looking to scale buyer acquisition this month?"
"APX-0261","Gulf Craft Luxury Yachts UAE","Luxury Marine","Dubai","UAE","+971 6 740 6000","gpc@gulfcraftinc.com","96","Ready for Outreach","https://wa.me/97167406000?text=Hi%20Gulf%20Craft%20Luxury%20Yachts%20UAE%20Team!%20%F0%9F%91%8B%20We%20help%20luxury%20brands%20%26%20real%20estate%20developers%20in%20Dubai%20acquire%20high-net-worth%20buyers%20through%20hyper-targeted%20performance%20funnels%20(verified%204.8x%20ROAS).%20Are%20you%20looking%20to%20scale%20buyer%20acquisition%20this%20month%3F","High-Net-Worth Buyer Acquisition Funnel for Gulf Craft Luxury Yachts UAE (Dubai)","Hi Gulf Craft Luxury Yachts UAE Team! 👋 We help luxury brands & real estate developers in Dubai acquire high-net-worth buyers through hyper-targeted performance funnels (verified 4.8x ROAS). Are you looking to scale buyer acquisition this month?"
"APX-0262","Capgemini Technology India Bangalore","Tech Enterprise","Bangalore","India","+91 80 6656 7000","events.india@capgemini.com","97","Ready for Outreach","https://wa.me/918066567000?text=Hi%20Capgemini%20Technology%20India%20Bangalore%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for Capgemini Technology India Bangalore (Bangalore)","Hi Capgemini Technology India Bangalore Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0263","Paytm Bangalore Corporate Hub","Fintech Unicorn","Bangalore","India","+91 80 4719 0000","events@paytm.com","96","Ready for Outreach","https://wa.me/918047190000?text=Hi%20Paytm%20Bangalore%20Corporate%20Hub%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for Paytm Bangalore Corporate Hub (Bangalore)","Hi Paytm Bangalore Corporate Hub Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0264","Vedantu Innovations Pvt Ltd","Edtech Unicorn","Bangalore","India","+91 80 4718 5000","marketing@vedantu.com","94","Ready for Outreach","https://wa.me/918047185000?text=Hi%20Vedantu%20Innovations%20Pvt%20Ltd%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for Vedantu Innovations Pvt Ltd (Bangalore)","Hi Vedantu Innovations Pvt Ltd Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0265","Nazara Technologies Bangalore","Gaming Tech","Bangalore","India","+91 22 4033 0800","events@nazara.com","94","Ready for Outreach","https://wa.me/912240330800?text=Hi%20Nazara%20Technologies%20Bangalore%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for Nazara Technologies Bangalore (Bangalore)","Hi Nazara Technologies Bangalore Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0266","Windsor Manor Convention Bangalore","Luxury Event Venue","Bangalore","India","+91 80 2226 9898","banquets.itcwindsor@itchotels.in","98","Ready for Outreach","https://wa.me/918022269898?text=Hi%20Windsor%20Manor%20Convention%20Bangalore%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for Windsor Manor Convention Bangalore (Bangalore)","Hi Windsor Manor Convention Bangalore Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0267","Flyadeal Airlines Saudi Arabia","Aviation KSA","Jeddah","Saudi Arabia","+966 12 653 4444","corporate@flyadeal.com","96","Ready for Outreach","https://wa.me/966126534444?text=Marhaba%20Flyadeal%20Airlines%20Saudi%20Arabia%20Team!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%20from%20GALICON.%20We%20produce%20Vision%202030%20corporate%20conclaves%2C%20mega%20summits%20%26%20VIP%20staging%20across%20Riyadh%20%26%20Jeddah%20with%20Arabic%2FEnglish%20interpretation%20%26%20local%20ANB%20Bank%20invoicing.%20Can%20we%20share%20our%202026%20lookbook%3F","Saudi Vision 2030 Executive Conclave & Staging Partnership — Flyadeal Airlines Saudi Arabia (Riyadh / Jeddah)","Marhaba Flyadeal Airlines Saudi Arabia Team! 👋 I am Ismail Kazia from GALICON. We produce Vision 2030 corporate conclaves, mega summits & VIP staging across Riyadh & Jeddah with Arabic/English interpretation & local ANB Bank invoicing. Can we share our 2026 lookbook?"
"APX-0268","Fitaihi Holding Group Jeddah","Luxury Retail KSA","Jeddah","Saudi Arabia","+966 12 660 4000","info@fitaihi.com.sa","94","Ready for Outreach","https://wa.me/966126604000?text=Marhaba%20Fitaihi%20Holding%20Group%20Jeddah%20Team!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%20from%20GALICON.%20We%20produce%20Vision%202030%20corporate%20conclaves%2C%20mega%20summits%20%26%20VIP%20staging%20across%20Riyadh%20%26%20Jeddah%20with%20Arabic%2FEnglish%20interpretation%20%26%20local%20ANB%20Bank%20invoicing.%20Can%20we%20share%20our%202026%20lookbook%3F","Saudi Vision 2030 Executive Conclave & Staging Partnership — Fitaihi Holding Group Jeddah (Riyadh / Jeddah)","Marhaba Fitaihi Holding Group Jeddah Team! 👋 I am Ismail Kazia from GALICON. We produce Vision 2030 corporate conclaves, mega summits & VIP staging across Riyadh & Jeddah with Arabic/English interpretation & local ANB Bank invoicing. Can we share our 2026 lookbook?"
"APX-0269","Ajdan Real Estate Development Al Khobar","Real Estate Developer KSA","Al Khobar","Saudi Arabia","+966 13 898 8888","info@ajdan.com.sa","96","Ready for Outreach","https://wa.me/966138988888?text=Marhaba%20Ajdan%20Real%20Estate%20Development%20Al%20Khobar%20Team!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%20from%20GALICON.%20We%20produce%20Vision%202030%20corporate%20conclaves%2C%20mega%20summits%20%26%20VIP%20staging%20across%20Riyadh%20%26%20Jeddah%20with%20Arabic%2FEnglish%20interpretation%20%26%20local%20ANB%20Bank%20invoicing.%20Can%20we%20share%20our%202026%20lookbook%3F","Saudi Vision 2030 Executive Conclave & Staging Partnership — Ajdan Real Estate Development Al Khobar (Riyadh / Jeddah)","Marhaba Ajdan Real Estate Development Al Khobar Team! 👋 I am Ismail Kazia from GALICON. We produce Vision 2030 corporate conclaves, mega summits & VIP staging across Riyadh & Jeddah with Arabic/English interpretation & local ANB Bank invoicing. Can we share our 2026 lookbook?"
"APX-0270","Atlantis The Royal Palm Jumeirah","Ultra Luxury Hotel","Dubai","UAE","+971 4 426 0000","info@atlantistheroyal.com","99","Ready for Outreach","https://wa.me/97144260000?text=Hi%20Atlantis%20The%20Royal%20Palm%20Jumeirah%20Team!%20%F0%9F%91%8B%20We%20help%20luxury%20brands%20%26%20real%20estate%20developers%20in%20Dubai%20acquire%20high-net-worth%20buyers%20through%20hyper-targeted%20performance%20funnels%20(verified%204.8x%20ROAS).%20Are%20you%20looking%20to%20scale%20buyer%20acquisition%20this%20month%3F","High-Net-Worth Buyer Acquisition Funnel for Atlantis The Royal Palm Jumeirah (Dubai)","Hi Atlantis The Royal Palm Jumeirah Team! 👋 We help luxury brands & real estate developers in Dubai acquire high-net-worth buyers through hyper-targeted performance funnels (verified 4.8x ROAS). Are you looking to scale buyer acquisition this month?"
"APX-0271","FIVE Palm Jumeirah Dubai","Luxury Lifestyle Hotel","Dubai","UAE","+971 4 455 9999","fpjd.marketing@fivehotelsandresorts.com","96","Ready for Outreach","https://wa.me/97144559999?text=Hi%20FIVE%20Palm%20Jumeirah%20Dubai%20Team!%20%F0%9F%91%8B%20We%20help%20luxury%20brands%20%26%20real%20estate%20developers%20in%20Dubai%20acquire%20high-net-worth%20buyers%20through%20hyper-targeted%20performance%20funnels%20(verified%204.8x%20ROAS).%20Are%20you%20looking%20to%20scale%20buyer%20acquisition%20this%20month%3F","High-Net-Worth Buyer Acquisition Funnel for FIVE Palm Jumeirah Dubai (Dubai)","Hi FIVE Palm Jumeirah Dubai Team! 👋 We help luxury brands & real estate developers in Dubai acquire high-net-worth buyers through hyper-targeted performance funnels (verified 4.8x ROAS). Are you looking to scale buyer acquisition this month?"
"APX-0272","CRED (Dreamplug Technologies)","Fintech Unicorn","Bangalore","India","+91 80 6814 1200","events@cred.club","98","Ready for Outreach","https://wa.me/918068141200?text=Hi%20CRED%20(Dreamplug%20Technologies)%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for CRED (Dreamplug Technologies) (Bangalore)","Hi CRED (Dreamplug Technologies) Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0273","Swiggy (Bundl Technologies Pvt Ltd)","Food Tech Unicorn","Bangalore","India","+91 80 6746 6799","events@swiggy.in","98","Ready for Outreach","https://wa.me/918067466799?text=Hi%20Swiggy%20(Bundl%20Technologies%20Pvt%20Ltd)%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for Swiggy (Bundl Technologies Pvt Ltd) (Bangalore)","Hi Swiggy (Bundl Technologies Pvt Ltd) Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0274","Zerodha Broking Limited Bangalore","Fintech Broking","Bangalore","India","+91 80 4718 1888","events@zerodha.com","99","Ready for Outreach","https://wa.me/918047181888?text=Hi%20Zerodha%20Broking%20Limited%20Bangalore%20Leadership!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%2C%20Founder%20of%20GALICON.%20We%20deliver%20turnkey%20corporate%20event%20production%20across%20Bangalore%20(The%20Leela%20Palace%2C%20ITC%20Gardenia%2C%20BIEC)%20with%20curved%204K%20LED%20staging%2C%20concert%20sound%20%26%20VIP%20protocol.%20Planning%20any%20tech%20summit%20or%20team%20conclave%20this%20quarter%3F%20Let's%20connect!","Exclusive Corporate Summit & Staging Production for Zerodha Broking Limited Bangalore (Bangalore)","Hi Zerodha Broking Limited Bangalore Leadership! 👋 I am Ismail Kazia, Founder of GALICON. We deliver turnkey corporate event production across Bangalore (The Leela Palace, ITC Gardenia, BIEC) with curved 4K LED staging, concert sound & VIP protocol. Planning any tech summit or team conclave this quarter? Let's connect!"
"APX-0275","King Abdullah Financial District (KAFD DMC)","Vision 2030 Financial District","Riyadh","Saudi Arabia","+966 11 814 0000","events@kafd.sa","99","Ready for Outreach","https://wa.me/966118140000?text=Marhaba%20King%20Abdullah%20Financial%20District%20(KAFD%20DMC)%20Team!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%20from%20GALICON.%20We%20produce%20Vision%202030%20corporate%20conclaves%2C%20mega%20summits%20%26%20VIP%20staging%20across%20Riyadh%20%26%20Jeddah%20with%20Arabic%2FEnglish%20interpretation%20%26%20local%20ANB%20Bank%20invoicing.%20Can%20we%20share%20our%202026%20lookbook%3F","Saudi Vision 2030 Executive Conclave & Staging Partnership — King Abdullah Financial District (KAFD DMC) (Riyadh / Jeddah)","Marhaba King Abdullah Financial District (KAFD DMC) Team! 👋 I am Ismail Kazia from GALICON. We produce Vision 2030 corporate conclaves, mega summits & VIP staging across Riyadh & Jeddah with Arabic/English interpretation & local ANB Bank invoicing. Can we share our 2026 lookbook?"
"APX-0276","King Salman Park Foundation","Vision 2030 Mega Project","Riyadh","Saudi Arabia","+966 11 254 0000","info@kingsalmanpark.sa","98","Ready for Outreach","https://wa.me/966112540000?text=Marhaba%20King%20Salman%20Park%20Foundation%20Team!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%20from%20GALICON.%20We%20produce%20Vision%202030%20corporate%20conclaves%2C%20mega%20summits%20%26%20VIP%20staging%20across%20Riyadh%20%26%20Jeddah%20with%20Arabic%2FEnglish%20interpretation%20%26%20local%20ANB%20Bank%20invoicing.%20Can%20we%20share%20our%202026%20lookbook%3F","Saudi Vision 2030 Executive Conclave & Staging Partnership — King Salman Park Foundation (Riyadh / Jeddah)","Marhaba King Salman Park Foundation Team! 👋 I am Ismail Kazia from GALICON. We produce Vision 2030 corporate conclaves, mega summits & VIP staging across Riyadh & Jeddah with Arabic/English interpretation & local ANB Bank invoicing. Can we share our 2026 lookbook?"
"APX-0277","Boutique Group (PIF Luxury Palaces)","Vision 2030 Hospitality","Riyadh","Saudi Arabia","+966 11 834 5000","partnerships@boutiquegroup.com","99","Ready for Outreach","https://wa.me/966118345000?text=Marhaba%20Boutique%20Group%20(PIF%20Luxury%20Palaces)%20Team!%20%F0%9F%91%8B%20I%20am%20Ismail%20Kazia%20from%20GALICON.%20We%20produce%20Vision%202030%20corporate%20conclaves%2C%20mega%20summits%20%26%20VIP%20staging%20across%20Riyadh%20%26%20Jeddah%20with%20Arabic%2FEnglish%20interpretation%20%26%20local%20ANB%20Bank%20invoicing.%20Can%20we%20share%20our%202026%20lookbook%3F","Saudi Vision 2030 Executive Conclave & Staging Partnership — Boutique Group (PIF Luxury Palaces) (Riyadh / Jeddah)","Marhaba Boutique Group (PIF Luxury Palaces) Team! 👋 I am Ismail Kazia from GALICON. We produce Vision 2030 corporate conclaves, mega summits & VIP staging across Riyadh & Jeddah with Arabic/English interpretation & local ANB Bank invoicing. Can we share our 2026 lookbook?"
